,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,FRAUD_NONFRAUD,median_income,mean_income,overall_rank,state,fraud_score,id_theft_rank,fraud_rank,policy rank,AGE,year,month,fraud_hits,alert_counts,fraud_alert_ratio
8066,489.18,2059.68,Young Adult,2,925,1 year or Less,suddenlink communications,southwest,arizona,MOBL,DESKTOP,TOUCH_ID,ALLOW,75173,TX,1 year or Less,2004-01-04,Afternoon,6/8/2021,Fraud,79150.0,97415.0,16,TX,57.57,8,44,41,29,2021,6,2,2,1.0
8067,490.0,3052.77,Senior,7,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,75173,TX,1 year or Less,1987-12-01,Morning,1/17/2021,Fraud,79150.0,97415.0,16,TX,57.57,8,44,41,70,2021,1,2,2,1.0
8068,7.64,12122.42,Adult,8,400,2-3 years,comcast,mountain,colorado,ONLN,MOBILE,FACE_ID,ALLOW,76065,TX,2-3 years,2009-07-30,Morning,6/18/2021,Non-Fraud,96483.0,121897.0,16,TX,57.57,8,44,41,52,2021,6,1,4,0.25
8069,17.88,3719.64,Adult,7,206,1 year or Less,vox telecom ltd,unknown,western cape,ONLN,PHONE,UN_PWD,ALLOW,76065,TX,3-4 years,2019-05-01,Morning,5/13/2021,Non-Fraud,96483.0,121897.0,16,TX,57.57,8,44,41,35,2021,5,1,4,0.25
8070,87.62,32178.22,Senior,3,0,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,76065,TX,1 year or Less,1986-02-11,Morning,4/22/2021,Fraud,96483.0,121897.0,16,TX,57.57,8,44,41,68,2021,4,1,4,0.25
8071,0.01,0.0,Senior,3,5,3-4 years,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,76065,TX,1 year or Less,2001-02-24,Afternoon,3/27/2021,Non-Fraud,96483.0,121897.0,16,TX,57.57,8,44,41,61,2021,3,1,4,0.25
8072,68.8,10.23,Senior,6,727,Unknown,at&t mobility llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,78237,TX,Unknown,2014-01-23,Morning,4/30/2021,Non-Fraud,31399.0,41487.0,16,TX,57.57,8,44,41,69,2021,4,0,1,0.0
8073,73.75,0.0,Senior,7,168,1 year or Less,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,78070,TX,Unknown,2000-07-04,Afternoon,2/20/2021,Non-Fraud,89083.0,120328.0,16,TX,57.57,8,44,41,63,2021,2,0,2,0.0
8074,30.74,0.0,Adult,3,40,Unknown,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,78070,TX,Unknown,2016-01-02,Morning,4/3/2021,Non-Fraud,89083.0,120328.0,16,TX,57.57,8,44,41,47,2021,4,0,2,0.0
8075,413.89,0.0,Adult,3,440,Unknown,comcast,mountain,colorado,MOBL,DESKTOP,UN_PWD,ALLOW,78063,TX,3-4 years,2014-02-16,Afternoon,6/9/2021,Non-Fraud,59758.0,76685.0,16,TX,57.57,8,44,41,48,2021,6,0,1,0.0
8076,80.0,24515.0,Senior,17,1356,1 year or Less,comcast cable communications  llc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,75134,TX,Unknown,2000-03-29,Early Morning,2/19/2021,Non-Fraud,54140.0,63900.0,16,TX,57.57,8,44,41,66,2021,2,0,1,0.0
8077,488.4,3601.05,Young Adult,2,297,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,76233,TX,1 year or Less,2015-10-01,Morning,5/17/2021,Fraud,69107.0,83107.0,16,TX,57.57,8,44,41,20,2021,5,1,1,1.0
8078,492.47,34270.67,Senior,3,742,1 year or Less,at&t mobility llc,mid atlantic,maryland,MOBL,missing,UN_PWD,ALLOW,75010,TX,Unknown,1994-09-15,Morning,2/24/2021,Fraud,85946.0,107161.0,16,TX,57.57,8,44,41,74,2021,2,1,1,1.0
8079,6.57,0.0,Senior,6,19,3-4 years,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,77044,TX,Unknown,2008-02-01,Evening,7/22/2021,Non-Fraud,80503.0,103518.0,16,TX,57.57,8,44,41,61,2021,7,1,2,0.5
8080,488.86,3032.7,Adult,8,0,1 year or Less,centurylink communications  llc,mountain,wyoming,ONLN,MOBILE,UN_PWD,ALLOW,77044,TX,1 year or Less,1996-08-01,Morning,2/1/2021,Fraud,80503.0,103518.0,16,TX,57.57,8,44,41,31,2021,2,1,2,0.5
8081,3.08,8933.85,Senior,6,1008,3-4 years,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,77020,TX,1 year or Less,2001-07-15,Afternoon,2/21/2021,Non-Fraud,32207.0,44868.0,16,TX,57.57,8,44,41,66,2021,2,0,2,0.0
8082,0.99,0.0,Senior,3,18,1 year or Less,west coast internet incorporated,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,77020,TX,1 year or Less,2013-08-05,Afternoon,7/4/2021,Non-Fraud,32207.0,44868.0,16,TX,57.57,8,44,41,66,2021,7,0,2,0.0
8083,486.71,2366.01,Senior,5,726,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,79902,TX,1 year or Less,1992-10-03,Afternoon,6/13/2021,Fraud,34791.0,63768.0,16,TX,57.57,8,44,41,68,2021,6,2,2,1.0
8084,490.07,2742.92,Senior,7,0,1 year or Less,cascade access  llc,southwest,nevada,ONLN,DESKTOP,UN_PWD,ALLOW,79902,TX,1 year or Less,2004-05-27,Afternoon,1/22/2021,Fraud,34791.0,63768.0,16,TX,57.57,8,44,41,69,2021,1,2,2,1.0
8085,479.25,70440.39,Senior,9,406,1 year or Less,missing,missing,missing,MOBL,missing,AFA_PL,ALLOW,78240,TX,Unknown,2001-06-03,Evening,7/21/2021,Non-Fraud,56154.0,70672.0,16,TX,57.57,8,44,41,65,2021,7,0,1,0.0
8086,12.8,3480.87,Senior,5,0,1 year or Less,simply bits  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,77345,TX,1 year or Less,2021-11-21,Unknown,2021-11-21 00:00:00,Fraud,137519.0,166489.0,16,TX,57.57,8,44,41,70,9999,,1,1,1.0
8087,59.58,0.0,Senior,12,1143,Unknown,midcontinent communications,midwest,north dakota,ONLN,MOBILE,UN_PWD,ALLOW,78550,TX,Unknown,1998-04-04,Morning,6/9/2021,Non-Fraud,38239.0,54866.0,16,TX,57.57,8,44,41,62,2021,6,0,1,0.0
8088,2.54,1539.78,Adult,8,129,2-3 years,centurylink communications  llc,southwest,arizona,ONLN,DESKTOP,UN_PWD,ALLOW,78101,TX,Unknown,2001-12-30,Morning,2/22/2021,Non-Fraud,73030.0,89907.0,16,TX,57.57,8,44,41,49,2021,2,0,3,0.0
8089,0.01,13513.52,Senior,8,533,Unknown,cellco partnership dba verizon wireless,northeast,new york,ONLN,MOBILE,TOUCH_ID,ALLOW,78101,TX,2-3 years,1990-08-28,Morning,7/10/2021,Non-Fraud,73030.0,89907.0,16,TX,57.57,8,44,41,72,2021,7,0,3,0.0
8090,1134.07,67432.74,Senior,4,1270,1 year or Less,comcast cable communications  llc,south central,texas,ONLN,DESKTOP,UN_PWD,ALLOW,78101,TX,3-4 years,1985-04-01,Afternoon,3/24/2021,Non-Fraud,73030.0,89907.0,16,TX,57.57,8,44,41,60,2021,3,0,3,0.0
8091,488.03,13459.3,Adult,6,526,3-4 years,cox communications inc.,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,78249,TX,2-3 years,2020-11-07,Afternoon,6/1/2021,Non-Fraud,66539.0,81707.0,16,TX,57.57,8,44,41,32,2021,6,0,1,0.0
8092,487.1,11843.16,Senior,10,0,1 year or Less,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,78704,TX,1 year or Less,1985-02-28,Morning,7/13/2021,Fraud,75233.0,112014.0,16,TX,57.57,8,44,41,71,2021,7,1,1,1.0
8093,488.18,2964.57,Senior,3,339,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,78251,TX,2-3 years,1995-05-03,Afternoon,3/14/2021,Fraud,65691.0,78908.0,16,TX,57.57,8,44,41,72,2021,3,1,1,1.0
8094,1.28,0.0,Adult,5,429,2-3 years,charter communications inc,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,78152,TX,2-3 years,1973-05-06,Morning,5/18/2021,Non-Fraud,79333.0,97208.0,16,TX,57.57,8,44,41,41,2021,5,0,1,0.0
8095,498.0,886.77,Young Adult,12,614,1 year or Less,missing,missing,missing,ONLN,PHONE,UN_PWD,ALLOW,77422,TX,2-3 years,1993-11-14,Morning,7/2/2021,Fraud,56064.0,73860.0,16,TX,57.57,8,44,41,20,2021,7,1,1,1.0
8096,9.1,0.0,Senior,10,1015,1 year or Less,comcast,southeast,florida,MOBL,TABLET,UN_PWD,ALLOW,78566,TX,Unknown,2013-07-21,Morning,2/27/2021,Non-Fraud,48952.0,66645.0,16,TX,57.57,8,44,41,77,2021,2,1,2,0.5
8097,489.79,71709.46,Adult,4,1393,1 year or Less,missing,missing,missing,MOBL,DESKTOP,AFA_PL,ALLOW,78566,TX,Unknown,1999-05-15,Morning,3/8/2021,Fraud,48952.0,66645.0,16,TX,57.57,8,44,41,31,2021,3,1,2,0.5
8098,474.28,459.07,Senior,5,978,1 year or Less,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,78724,TX,1 year or Less,2016-05-31,Afternoon,6/2/2021,Non-Fraud,50625.0,64634.0,16,TX,57.57,8,44,41,65,2021,6,0,1,0.0
8099,59.04,909.41,Senior,6,73,1 year or Less,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,78503,TX,Unknown,1999-10-10,Evening,3/2/2021,Non-Fraud,32353.0,55793.0,16,TX,57.57,8,44,41,70,2021,3,0,1,0.0
8100,254.23,0.0,Adult,2,1400,2-3 years,charter communications inc,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,75125,TX,2-3 years,2014-12-01,Morning,3/15/2021,Non-Fraud,63927.0,66887.0,16,TX,57.57,8,44,41,40,2021,3,0,1,0.0
8101,482.53,642.55,Senior,3,405,1 year or Less,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,78415,TX,Unknown,1963-04-16,Early Morning,1/7/2021,Non-Fraud,49011.0,59365.0,16,TX,57.57,8,44,41,75,2021,1,0,1,0.0
8102,478.59,0.0,Senior,3,35,1 year or Less,charter communications,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,75218,TX,1 year or Less,2017-06-16,Early Morning,2/8/2021,Non-Fraud,83851.0,119873.0,16,TX,57.57,8,44,41,60,2021,2,0,1,0.0
8103,328.31,0.0,Adult,3,1454,Unknown,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,76462,TX,Unknown,2000-04-22,Afternoon,3/10/2021,Non-Fraud,81047.0,99936.0,16,TX,57.57,8,44,41,44,2021,3,0,1,0.0
8104,494.93,2542.42,Senior,5,618,2-3 years,comcast,southeast,georgia,ONLN,missing,UN_PWD,ALLOW,77082,TX,Unknown,1969-05-09,Morning,4/10/2021,Fraud,51943.0,70804.0,16,TX,57.57,8,44,41,71,2021,4,2,2,1.0
8105,495.74,1640.23,Young Adult,7,296,2-3 years,missing,missing,missing,MOBL,missing,TOUCH_ID,ALLOW,77082,TX,1 year or Less,2019-02-21,Afternoon,3/19/2021,Fraud,51943.0,70804.0,16,TX,57.57,8,44,41,22,2021,3,2,2,1.0
8106,123.49,3228.9,Senior,0,263,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,75182,TX,3-4 years,1999-07-22,Morning,4/4/2021,Fraud,136118.0,156708.0,16,TX,57.57,8,44,41,68,2021,4,2,3,0.6666666666666666
8107,179.57,3293.21,Senior,8,2497,2-3 years,cellco partnership dba verizon wireless,south central,texas,ONLN,missing,UN_PWD,ALLOW,75182,TX,1 year or Less,1987-04-17,Afternoon,2/17/2021,Fraud,136118.0,156708.0,16,TX,57.57,8,44,41,90,2021,2,2,3,0.6666666666666666
8108,67.7,78.59,Young Adult,4,165,1 year or Less,at&t mobility llc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,75182,TX,Unknown,1987-01-21,Afternoon,5/24/2021,Non-Fraud,136118.0,156708.0,16,TX,57.57,8,44,41,21,2021,5,2,3,0.6666666666666666
8109,0.01,2012.55,Senior,4,158,Unknown,charter communications,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,77498,TX,1 year or Less,1996-04-01,Afternoon,3/24/2021,Non-Fraud,80748.0,103941.0,16,TX,57.57,8,44,41,69,2021,3,1,3,0.3333333333333333
8110,489.71,3520.49,Senior,4,0,1 year or Less,missing,missing,missing,MOBL,MOBILE,FACE_ID,ALLOW,77498,TX,1 year or Less,1980-03-22,Morning,4/13/2021,Fraud,80748.0,103941.0,16,TX,57.57,8,44,41,71,2021,4,1,3,0.3333333333333333
8111,56.06,707.6,Adult,8,1560,Unknown,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,77498,TX,1 year or Less,2019-12-18,Morning,4/29/2021,Non-Fraud,80748.0,103941.0,16,TX,57.57,8,44,41,52,2021,4,1,3,0.3333333333333333
8112,53.52,5054.44,Young Adult,45,305,3-4 years,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,76055,TX,2-3 years,2014-03-13,Morning,6/24/2021,Non-Fraud,55208.0,69727.0,16,TX,57.57,8,44,41,29,2021,6,0,1,0.0
8113,490.35,30141.46,Adult,4,2512,1 year or Less,atria convergence technologies pvt ltd,unknown,telangana,ONLN,DESKTOP,FACE_ID,ALLOW,79764,TX,1 year or Less,1991-04-08,Afternoon,4/8/2021,Fraud,58257.0,78375.0,16,TX,57.57,8,44,41,32,2021,4,1,1,1.0
8114,462.07,22519.76,Senior,13,287,Unknown,sebastian,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,78578,TX,Unknown,1987-08-10,Afternoon,6/13/2021,Fraud,36147.0,53183.0,16,TX,57.57,8,44,41,67,2021,6,1,2,0.5
8115,13.89,23542.68,Adult,4,1311,1 year or Less,charter communications inc,south central,texas,ONLN,DESKTOP,FACE_ID,ALLOW,78578,TX,Unknown,1991-02-24,Morning,3/5/2021,Non-Fraud,36147.0,53183.0,16,TX,57.57,8,44,41,40,2021,3,1,2,0.5
8116,80.56,2887.16,Senior,2,305,1 year or Less,comcast,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,77059,TX,1 year or Less,1984-04-07,Afternoon,3/27/2021,Fraud,139163.0,178023.0,16,TX,57.57,8,44,41,66,2021,3,2,2,1.0
8117,489.92,3599.92,Young Adult,4,0,1 year or Less,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,77059,TX,1 year or Less,2018-08-27,Afternoon,5/22/2021,Fraud,139163.0,178023.0,16,TX,57.57,8,44,41,24,2021,5,2,2,1.0
8118,409.28,5196.96,Young Adult,2,465,1 year or Less,charter communications,great lakes,michigan,ONLN,PHONE,UN_PWD,ALLOW,76643,TX,Unknown,1968-10-21,Afternoon,7/11/2021,Non-Fraud,72077.0,86287.0,16,TX,57.57,8,44,41,24,2021,7,0,1,0.0
8119,477.3,9518.38,Senior,3,1931,2-3 years,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,78372,TX,2-3 years,1989-05-06,Evening,5/16/2021,Non-Fraud,41392.0,59561.0,16,TX,57.57,8,44,41,67,2021,5,0,1,0.0
8120,20.3,0.0,Young Adult,4,1025,2-3 years,t-mobile usa  inc.,northeast,new york,MOBL,MOBILE,UN_PWD,ALLOW,75244,TX,Unknown,1999-05-21,Evening,1/23/2021,Non-Fraud,95711.0,135893.0,16,TX,57.57,8,44,41,23,2021,1,0,1,0.0
8121,2351.59,274116.51,Senior,3,2211,Unknown,att services inc,southeast,florida,MOBL,DESKTOP,FACE_ID,ALLOW,78751,TX,Unknown,1997-11-25,Evening,4/11/2021,Non-Fraud,64340.0,94536.0,16,TX,57.57,8,44,41,68,2021,4,0,3,0.0
8122,14.34,3999.77,Young Adult,3,14,1 year or Less,cox communications inc.,southwest,nevada,MOBL,MOBILE,FACE_ID,ALLOW,78751,TX,Unknown,1983-10-17,Afternoon,3/8/2021,Non-Fraud,64340.0,94536.0,16,TX,57.57,8,44,41,23,2021,3,0,3,0.0
8123,0.01,1933.21,Adult,3,40,1 year or Less,t-mobile usa  inc.,northeast,new york,ONLN,MOBILE,UN_PWD,ALLOW,78751,TX,Unknown,1980-06-13,Evening,7/15/2021,Non-Fraud,64340.0,94536.0,16,TX,57.57,8,44,41,43,2021,7,0,3,0.0
8124,431.47,4748.87,Senior,2,266,1 year or Less,cellco partnership dba verizon wireless,southwest,california,MOBL,MOBILE,FACE_ID,ALLOW,77536,TX,Unknown,2001-01-08,Morning,7/22/2021,Non-Fraud,81960.0,98185.0,16,TX,57.57,8,44,41,61,2021,7,0,3,0.0
8125,17.32,0.0,Young Adult,6,68,1 year or Less,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,FACE_ID,ALLOW,77536,TX,2-3 years,1990-07-19,Morning,3/5/2021,Non-Fraud,81960.0,98185.0,16,TX,57.57,8,44,41,23,2021,3,0,3,0.0
8126,479.08,5081.89,Senior,5,2747,Unknown,level 3 parent  llc,southwest,california,ONLN,missing,UN_PWD,ALLOW,77536,TX,Unknown,2000-09-30,Afternoon,1/1/2021,Non-Fraud,81960.0,98185.0,16,TX,57.57,8,44,41,66,2021,1,0,3,0.0
8127,493.79,4032.12,Senior,7,191,1 year or Less,t-mobile usa  inc.,midwest,kansas,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,78003,TX,3-4 years,1991-06-29,Early Morning,3/6/2021,Fraud,60116.0,72080.0,16,TX,57.57,8,44,41,70,2021,3,1,1,1.0
8128,485.39,4042.31,Senior,6,0,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,76306,TX,1 year or Less,2018-02-07,Afternoon,2/26/2021,Fraud,45885.0,53149.0,16,TX,57.57,8,44,41,73,2021,2,1,1,1.0
8129,491.92,34354.84,Senior,2,68,1 year or Less,t-mobile usa  inc.,pacific northwest,washington,ONLN,DESKTOP,UN_PWD,ALLOW,76308,TX,1 year or Less,1992-08-15,Afternoon,1/28/2021,Fraud,53734.0,74136.0,16,TX,57.57,8,44,41,76,2021,1,1,1,1.0
8130,611.14,4296.47,Senior,12,391,Unknown,charter communications,southeast,georgia,ONLN,MOBILE,FACE_ID,ALLOW,78229,TX,Unknown,1953-04-15,Morning,2/16/2021,Non-Fraud,40742.0,52286.0,16,TX,57.57,8,44,41,97,2021,2,0,1,0.0
8131,484.0,2703.39,Adult,8,258,1 year or Less,att services inc,southwest,california,ONLN,missing,UN_PWD,ALLOW,77532,TX,Unknown,2004-06-30,Morning,1/13/2021,Fraud,67824.0,87217.0,16,TX,57.57,8,44,41,34,2021,1,1,1,1.0
8132,406.08,0.0,Adult,10,50,Unknown,cellco partnership dba verizon wireless,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,77865,TX,Unknown,2018-04-16,Afternoon,4/10/2021,Non-Fraud,63125.0,102033.0,16,TX,57.57,8,44,41,47,2021,4,0,1,0.0
8133,495.2,2484.91,Senior,7,0,1 year or Less,jab wireless,pacific northwest,idaho,MOBL,MOBILE,UN_PWD,ALLOW,76078,TX,1 year or Less,1989-03-13,Morning,5/15/2021,Fraud,70323.0,86777.0,16,TX,57.57,8,44,41,73,2021,5,1,1,1.0
8134,68.1,179.83,Adult,4,1995,Unknown,cox communications inc.,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,78570,TX,2-3 years,2014-02-21,Afternoon,2/12/2021,Non-Fraud,34195.0,47394.0,16,TX,57.57,8,44,41,59,2021,2,0,1,0.0
8135,0.01,3001.16,Senior,3,427,1 year or Less,at&t mobility llc,south central,texas,MOBL,missing,UN_PWD,ALLOW,77073,TX,Unknown,2000-09-30,Afternoon,4/5/2021,Non-Fraud,50931.0,61281.0,16,TX,57.57,8,44,41,63,2021,4,0,1,0.0
8136,487.94,2668.49,Senior,4,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,78266,TX,2-3 years,1991-01-07,Morning,6/17/2021,Fraud,122957.0,143864.0,16,TX,57.57,8,44,41,61,2021,6,1,1,1.0
8137,23.24,196.86,Young Adult,33,118,Unknown,at&t mobility llc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,77030,TX,2-3 years,2009-08-25,Morning,1/16/2021,Non-Fraud,90075.0,151750.0,16,TX,57.57,8,44,41,21,2021,1,0,1,0.0
8138,25.81,2993.29,Adult,2,946,1 year or Less,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,76487,TX,1 year or Less,1990-11-21,Afternoon,3/16/2021,Fraud,67574.0,88972.0,16,TX,57.57,8,44,41,41,2021,3,1,1,1.0
8139,490.58,4372.03,Adult,6,0,2-3 years,centurylink communications  llc,pacific northwest,washington,ONLN,MOBILE,UN_PWD,ALLOW,77074,TX,2-3 years,1993-07-22,Afternoon,4/14/2021,Fraud,42776.0,55379.0,16,TX,57.57,8,44,41,32,2021,4,1,1,1.0
8140,10.22,0.0,Adult,7,371,Unknown,t-mobile usa  inc.,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,78642,TX,3-4 years,2000-04-19,Afternoon,1/21/2021,Non-Fraud,89213.0,109714.0,16,TX,57.57,8,44,41,46,2021,1,0,1,0.0
8141,494.68,1509.8,Senior,3,1433,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,78374,TX,1 year or Less,1991-04-12,Morning,5/25/2021,Fraud,78641.0,99656.0,16,TX,57.57,8,44,41,77,2021,5,1,1,1.0
8142,494.84,61345.2,Senior,8,1209,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,78721,TX,1 year or Less,1999-09-28,Evening,4/1/2021,Fraud,46591.0,69089.0,16,TX,57.57,8,44,41,70,2021,4,1,1,1.0
8143,435.44,4578.2,Young Adult,7,930,3-4 years,charter communications  inc,southeast,florida,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,78597,TX,3-4 years,1911-01-23,Afternoon,4/6/2021,Non-Fraud,45221.0,100224.0,16,TX,57.57,8,44,41,18,2021,4,0,1,0.0
8144,154.46,7459.6,Young Adult,14,170,Unknown,at&t mobility llc,mid atlantic,maryland,ONLN,MOBILE,FACE_ID,ALLOW,78758,TX,2-3 years,1997-08-18,Morning,1/7/2021,Fraud,55074.0,69575.0,16,TX,57.57,8,44,41,26,2021,1,1,1,1.0
8145,0.01,0.0,Senior,6,442,1 year or Less,comcast,south central,texas,MOBL,DESKTOP,UN_PWD,ALLOW,75001,TX,3-4 years,1997-11-29,Afternoon,7/13/2021,Non-Fraud,72512.0,87472.0,16,TX,57.57,8,44,41,70,2021,7,0,1,0.0
8146,39.05,0.0,Adult,6,2613,2-3 years,comcast cable communications  llc,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,78209,TX,Unknown,2001-01-27,Morning,6/11/2021,Non-Fraud,73448.0,139856.0,16,TX,57.57,8,44,41,58,2021,6,0,1,0.0
8147,0.01,0.0,Senior,3,60,1 year or Less,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,78213,TX,Unknown,1992-04-01,Morning,1/8/2021,Non-Fraud,45682.0,61563.0,16,TX,57.57,8,44,41,60,2021,1,0,1,0.0
8148,492.88,28813.82,Senior,3,4,Unknown,cellco partnership dba verizon wireless,southwest,nevada,MOBL,DESKTOP,UN_PWD,ALLOW,78258,TX,1 year or Less,2016-01-09,Early Morning,1/19/2021,Fraud,105598.0,132450.0,16,TX,57.57,8,44,41,68,2021,1,2,2,1.0
8149,489.69,2804.72,Adult,8,0,1 year or Less,dedipath,southeast,sao paulo,MOBL,DESKTOP,UN_PWD,ALLOW,78258,TX,2-3 years,1994-01-01,Afternoon,4/19/2021,Fraud,105598.0,132450.0,16,TX,57.57,8,44,41,43,2021,4,2,2,1.0
8150,4.48,0.0,Senior,3,41,3-4 years,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,75212,TX,3-4 years,1997-08-10,Evening,1/30/2021,Non-Fraud,36212.0,47461.0,16,TX,57.57,8,44,41,64,2021,1,0,1,0.0
8151,489.29,2581.58,Adult,7,0,2-3 years,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,76111,TX,1 year or Less,1998-06-21,Afternoon,2/8/2021,Fraud,48989.0,59793.0,16,TX,57.57,8,44,41,34,2021,2,1,1,1.0
8152,67.53,112382.77,Adult,14,1061,Unknown,t-mobile usa  inc.,northeast,new york,ONLN,missing,UN_PWD,ALLOW,77358,TX,Unknown,2004-07-20,Evening,5/1/2021,Non-Fraud,56250.0,74819.0,16,TX,57.57,8,44,41,36,2021,5,0,1,0.0
8153,481.98,436.88,Adult,32,94,2-3 years,clouvider limited,southeast,georgia,ONLN,MOBILE,UN_PWD,ALLOW,77630,TX,Unknown,2000-03-05,Morning,6/23/2021,Non-Fraud,51017.0,71009.0,16,TX,57.57,8,44,41,38,2021,6,0,1,0.0
8154,489.34,947.68,Senior,6,2632,1 year or Less,cellco partnership dba verizon wireless,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,76513,TX,Unknown,1987-03-18,Evening,3/18/2021,Fraud,67124.0,91499.0,16,TX,57.57,8,44,41,61,2021,3,1,1,1.0
8155,495.11,2405.5,Young Adult,18,1159,Unknown,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,78652,TX,Unknown,1993-05-01,Afternoon,1/2/2021,Fraud,86404.0,98998.0,16,TX,57.57,8,44,41,20,2021,1,1,1,1.0
8156,484.73,3287.48,Adult,2,1228,1 year or Less,t-mobile usa  inc.,southwest,california,ONLN,missing,UN_PWD,ALLOW,78750,TX,1 year or Less,1991-10-09,Afternoon,4/5/2021,Fraud,102130.0,139371.0,16,TX,57.57,8,44,41,35,2021,4,1,1,1.0
8157,252.23,5416.74,Adult,9,54,2-3 years,comcast,southeast,georgia,MOBL,DESKTOP,UN_PWD,ALLOW,76114,TX,Unknown,2016-05-19,Afternoon,3/8/2021,Non-Fraud,53689.0,62403.0,16,TX,57.57,8,44,41,52,2021,3,0,1,0.0
8158,149.44,0.0,Senior,3,1456,2-3 years,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,78124,TX,Unknown,1998-02-03,Afternoon,5/1/2021,Non-Fraud,75211.0,92652.0,16,TX,57.57,8,44,41,68,2021,5,0,1,0.0
8159,7.02,2538.33,Senior,3,887,2-3 years,t-mobile usa  inc.,southwest,nevada,MOBL,DESKTOP,UN_PWD,ALLOW,78703,TX,1 year or Less,2009-03-28,Morning,1/5/2021,Fraud,108548.0,184824.0,16,TX,57.57,8,44,41,65,2021,1,1,1,1.0
8160,3.27,280.16,Senior,4,70,1 year or Less,centurylink communications  llc,southwest,arizona,ONLN,missing,UN_PWD,ALLOW,76255,TX,Unknown,1999-10-05,Afternoon,6/11/2021,Non-Fraud,42543.0,60352.0,16,TX,57.57,8,44,41,63,2021,6,0,1,0.0
